id,lat,lon,user,uid,version,changeset,timestamp 
4482148257,43.0522312,-87.8897089,shuui,1952296,1,43404535,2016-11-04T16:23:02Z
4482148277,43.0522622,-87.8903668,shuui,1952296,1,43404535,2016-11-04T16:23:02Z
4482148497,43.0523,-87.8900993,shuui,1952296,1,43404535,2016-11-04T16:23:02Z
4482148517,43.0523318,-87.8905271,shuui,1952296,1,43404535,2016-11-04T16:23:03Z
4482148537,43.0523644,-87.8910108,shuui,1952296,1,43404535,2016-11-04T16:23:03Z
4482148557,43.0523905,-87.8906326,shuui,1952296,1,43404535,2016-11-04T16:23:03Z
4482148577,43.0524184,-87.8903057,shuui,1952296,1,43404535,2016-11-04T16:23:04Z
4482148797,43.0524365,-87.8904245,shuui,1952296,1,43404535,2016-11-04T16:23:04Z
4482148817,43.0524487,-87.8902819,shuui,1952296,1,43404535,2016-11-04T16:23:04Z
4482148837,43.0524817,-87.8904819,shuui,1952296,1,43404535,2016-11-04T16:23:04Z
4482148857,43.0524959,-87.8904297,shuui,1952296,1,43404535,2016-11-04T16:23:05Z
4482148877,43.0525178,-87.8903841,shuui,1952296,1,43404535,2016-11-04T16:23:05Z
4482148997,43.0525538,-87.8906645,shuui,1952296,1,43404535,2016-11-04T16:23:05Z
4482149017,43.052585,-87.8908647,shuui,1952296,1,43404535,2016-11-04T16:23:06Z
4482149037,43.0526335,-87.8902911,shuui,1952296,1,43404535,2016-11-04T16:23:06Z
4482149057,43.0527675,-87.8906788,shuui,1952296,1,43404535,2016-11-04T16:23:06Z
4483302978,43.0342828,-87.900397,shuui,1952296,1,43414988,2016-11-05T06:06:11Z
4483302998,43.0354837,-87.9017863,shuui,1952296,1,43414988,2016-11-05T06:06:11Z
4483303019,43.0363247,-87.9031489,shuui,1952296,1,43414988,2016-11-05T06:06:12Z
4484068130,42.9668447,-87.8922044,Stephanie Landa,3762030,1,43424798,2016-11-05T16:13:09Z
4484364417,43.0429677,-87.8989249,erikwanta,3966596,1,43429137,2016-11-05T19:51:01Z
4484456708,43.052517,-87.8899972,shuui,1952296,1,43430331,2016-11-05T21:03:03Z
4484456728,43.0526481,-87.8900366,shuui,1952296,1,43430331,2016-11-05T21:03:03Z
4484456748,43.052848,-87.8905805,shuui,1952296,1,43430331,2016-11-05T21:03:03Z
4484456768,43.0528916,-87.8894005,shuui,1952296,1,43430331,2016-11-05T21:03:04Z
4484456788,43.0529738,-87.8898262,shuui,1952296,1,43430331,2016-11-05T21:03:04Z
4484458108,43.0530277,-87.8902745,shuui,1952296,1,43430331,2016-11-05T21:03:04Z
4484458128,43.0530593,-87.8902526,shuui,1952296,1,43430331,2016-11-05T21:03:05Z
4484458148,43.0530822,-87.890359,shuui,1952296,1,43430331,2016-11-05T21:03:05Z
4484458168,43.0531106,-87.8899235,shuui,1952296,1,43430331,2016-11-05T21:03:05Z
4484458188,43.0531894,-87.8896216,shuui,1952296,1,43430331,2016-11-05T21:03:06Z
4484458208,43.053242,-87.8892006,shuui,1952296,1,43430331,2016-11-05T21:03:06Z
4484458228,43.0532895,-87.8890011,shuui,1952296,1,43430331,2016-11-05T21:03:06Z
4484458249,43.0534524,-87.8899195,shuui,1952296,1,43430331,2016-11-05T21:03:06Z
4484458269,43.0539315,-87.8884602,shuui,1952296,2,43435269,2016-11-06T06:18:18Z
4484977191,43.0529242,-87.8892408,shuui,1952296,1,43435269,2016-11-06T06:18:08Z
4484977211,43.0530317,-87.8893726,shuui,1952296,1,43435269,2016-11-06T06:18:08Z
4484977231,43.0530794,-87.8890959,shuui,1952296,1,43435269,2016-11-06T06:18:08Z
4484977251,43.0531114,-87.8892185,shuui,1952296,1,43435269,2016-11-06T06:18:08Z
4484977271,43.0531336,-87.8892983,shuui,1952296,1,43435269,2016-11-06T06:18:09Z
4484977291,43.0531531,-87.8892802,shuui,1952296,1,43435269,2016-11-06T06:18:09Z
4484977311,43.0531803,-87.8893587,shuui,1952296,1,43435269,2016-11-06T06:18:09Z
4484977331,43.0532135,-87.8893277,shuui,1952296,1,43435269,2016-11-06T06:18:09Z
4484977351,43.0532976,-87.8894228,shuui,1952296,1,43435269,2016-11-06T06:18:10Z
4484977371,43.0533739,-87.8897815,shuui,1952296,1,43435269,2016-11-06T06:18:10Z
4484977391,43.0534448,-87.8899258,shuui,1952296,1,43435269,2016-11-06T06:18:10Z
4484977411,43.0535365,-87.8894421,shuui,1952296,1,43435269,2016-11-06T06:18:10Z
4484977431,43.0535978,-87.8893915,shuui,1952296,1,43435269,2016-11-06T06:18:11Z
4484977451,43.0536588,-87.8897822,shuui,1952296,1,43435269,2016-11-06T06:18:11Z
4484977471,43.0537562,-87.8894841,shuui,1952296,2,43449075,2016-11-06T19:30:54Z
4484977491,43.053962,-87.8888677,shuui,1952296,1,43435269,2016-11-06T06:18:11Z
4485597942,43.053484,-87.8892897,shuui,1952296,1,43444813,2016-11-06T16:21:48Z
4485597962,43.0535292,-87.8892697,shuui,1952296,1,43444813,2016-11-06T16:21:48Z
4485597982,43.0535945,-87.8892122,shuui,1952296,1,43444813,2016-11-06T16:21:49Z
4485691593,43.0534251,-87.8894173,shuui,1952296,1,43445941,2016-11-06T17:12:19Z
4485691613,43.05346,-87.889414,shuui,1952296,1,43445941,2016-11-06T17:12:19Z
4485691633,43.0534843,-87.8892562,shuui,1952296,1,43445941,2016-11-06T17:12:19Z
4485691653,43.0535262,-87.8891771,shuui,1952296,1,43445941,2016-11-06T17:12:20Z
4485691674,43.0536001,-87.8895009,shuui,1952296,1,43445941,2016-11-06T17:12:20Z
4485691694,43.05369,-87.8896632,shuui,1952296,1,43445941,2016-11-06T17:12:20Z
4485691714,43.0537253,-87.8896599,shuui,1952296,1,43445941,2016-11-06T17:12:20Z
4485691734,43.0540281,-87.8894382,shuui,1952296,1,43445941,2016-11-06T17:12:21Z
4485880645,43.0530821,-87.8888537,shuui,1952296,1,43449075,2016-11-06T19:30:45Z
4485880665,43.0531474,-87.8888278,shuui,1952296,1,43449075,2016-11-06T19:30:46Z
4485880685,43.0531733,-87.8889262,shuui,1952296,1,43449075,2016-11-06T19:30:46Z
4485882305,43.0532013,-87.8890879,shuui,1952296,1,43449075,2016-11-06T19:30:46Z
4485882325,43.0532161,-87.8887876,shuui,1952296,1,43449075,2016-11-06T19:30:46Z
4485882345,43.0532354,-87.8889865,shuui,1952296,1,43449075,2016-11-06T19:30:47Z
4485882365,43.0532716,-87.8889344,shuui,1952296,1,43449075,2016-11-06T19:30:47Z
4485882385,43.0533848,-87.8885985,shuui,1952296,1,43449075,2016-11-06T19:30:47Z
4485882405,43.0537684,-87.8883531,shuui,1952296,2,43457418,2016-11-07T06:13:28Z
4485882425,43.0544419,-87.8889968,shuui,1952296,1,43449075,2016-11-06T19:30:48Z
4486383895,43.0536159,-87.8884297,shuui,1952296,1,43457418,2016-11-07T06:13:18Z
4486383915,43.0536502,-87.8886473,shuui,1952296,1,43457418,2016-11-07T06:13:19Z
4486383935,43.0536798,-87.888755,shuui,1952296,1,43457418,2016-11-07T06:13:19Z
4486383955,43.0537161,-87.8886933,shuui,1952296,1,43457418,2016-11-07T06:13:19Z
4486383975,43.0537464,-87.8887268,shuui,1952296,1,43457418,2016-11-07T06:13:20Z
4486383995,43.0537575,-87.8888599,shuui,1952296,1,43457418,2016-11-07T06:13:20Z
4486384015,43.0538041,-87.8886102,shuui,1952296,1,43457418,2016-11-07T06:13:20Z
4486384035,43.0538809,-87.8887646,shuui,1952296,1,43457418,2016-11-07T06:13:20Z
4486384055,43.0540177,-87.8886334,shuui,1952296,1,43457418,2016-11-07T06:13:21Z
4486384075,43.0540741,-87.8893088,shuui,1952296,1,43457418,2016-11-07T06:13:21Z
4486384095,43.0541072,-87.8886561,shuui,1952296,1,43457418,2016-11-07T06:13:21Z
4486384115,43.0541781,-87.8887362,shuui,1952296,1,43457418,2016-11-07T06:13:21Z
4486384135,43.0542366,-87.8889916,shuui,1952296,1,43457418,2016-11-07T06:13:22Z
4486384155,43.054369,-87.8890942,shuui,1952296,1,43457418,2016-11-07T06:13:22Z
4486387041,43.0529811,-87.889359,shuui,1952296,1,43457468,2016-11-07T06:18:55Z
4487297980,43.052545,-87.8912144,shuui,1952296,1,43469289,2016-11-07T17:34:02Z
4487302800,43.0526856,-87.8914161,shuui,1952296,1,43469289,2016-11-07T17:34:03Z
4487302820,43.0527609,-87.8914589,shuui,1952296,1,43469289,2016-11-07T17:34:03Z
4487302840,43.0528713,-87.8922106,shuui,1952296,1,43469289,2016-11-07T17:34:03Z
4487302860,43.0529448,-87.891584,shuui,1952296,1,43469289,2016-11-07T17:34:04Z
4487302880,43.052978,-87.8916531,shuui,1952296,1,43469289,2016-11-07T17:34:04Z
4487302900,43.0530371,-87.8920589,shuui,1952296,1,43469289,2016-11-07T17:34:04Z
4487302920,43.0530751,-87.8917986,shuui,1952296,1,43469289,2016-11-07T17:34:04Z
4487302940,43.0531427,-87.8919275,shuui,1952296,1,43469289,2016-11-07T17:34:05Z
4487302960,43.0534283,-87.8910559,shuui,1952296,2,43473415,2016-11-07T21:00:38Z
4487603401,43.0533501,-87.8904542,shuui,1952296,1,43473415,2016-11-07T21:00:23Z
4487603421,43.0534903,-87.8906685,shuui,1952296,1,43473415,2016-11-07T21:00:23Z
4487729211,43.0530435,-87.8917326,shuui,1952296,1,43475024,2016-11-07T22:35:56Z
4487729231,43.0532594,-87.8912182,shuui,1952296,1,43475024,2016-11-07T22:35:56Z
4487729251,43.053331,-87.8911792,shuui,1952296,1,43475024,2016-11-07T22:35:57Z
4487729271,43.0533966,-87.8913096,shuui,1952296,1,43475024,2016-11-07T22:35:57Z
4487729691,43.0535912,-87.8914421,shuui,1952296,1,43475024,2016-11-07T22:35:58Z
4487729711,43.0537771,-87.8911406,shuui,1952296,1,43475024,2016-11-07T22:35:58Z
4487860008,43.1401808,-87.9538812,Claumires,4801391,1,43477255,2016-11-08T01:49:50Z
4488098917,43.0533647,-87.8921014,shuui,1952296,1,43479988,2016-11-08T06:47:38Z
4488098937,43.0535808,-87.8920375,shuui,1952296,1,43479988,2016-11-08T06:47:38Z
4488098959,43.0536834,-87.8919462,shuui,1952296,1,43479988,2016-11-08T06:47:39Z
4488098979,43.0538221,-87.8921443,shuui,1952296,1,43479988,2016-11-08T06:47:39Z
4489055254,43.0537694,-87.8918512,shuui,1952296,1,43493542,2016-11-08T17:21:17Z
4489055274,43.0538379,-87.8919881,shuui,1952296,1,43493542,2016-11-08T17:21:18Z
4489055295,43.054056,-87.8917463,shuui,1952296,1,43493542,2016-11-08T17:21:18Z
4489241077,43.0542778,-87.8920716,shuui,1952296,1,43496141,2016-11-08T19:11:19Z
4489246197,43.0541637,-87.8922276,shuui,1952296,1,43496141,2016-11-08T19:11:20Z
4489260495,42.9251469,-87.9500729,roadyote,652345,1,43496342,2016-11-08T19:20:52Z
4489260515,42.92561,-87.9523635,roadyote,652345,1,43496342,2016-11-08T19:20:53Z
4489260535,42.9273283,-87.9512106,roadyote,652345,1,43496342,2016-11-08T19:20:53Z
4489260555,42.9277022,-87.9502684,roadyote,652345,1,43496342,2016-11-08T19:20:53Z
4489260575,42.9226561,-87.9501902,roadyote,652345,1,43496342,2016-11-08T19:20:53Z
4489500747,43.05329,-87.8926752,shuui,1952296,1,43499836,2016-11-08T22:17:19Z
4489906177,43.0532391,-87.8948543,shuui,1952296,1,43505716,2016-11-09T07:23:38Z
4489906498,43.0533606,-87.8947402,shuui,1952296,1,43505716,2016-11-09T07:23:39Z
4489906518,43.0531798,-87.894508,shuui,1952296,1,43505716,2016-11-09T07:23:39Z
4489906538,43.0530277,-87.894932,shuui,1952296,1,43505716,2016-11-09T07:23:40Z
4489906558,43.0532303,-87.8941194,shuui,1952296,1,43505716,2016-11-09T07:23:40Z
4491186158,43.053293,-87.8961004,shuui,1952296,1,43518371,2016-11-09T19:06:27Z
4491186178,43.0533234,-87.895965,shuui,1952296,1,43518371,2016-11-09T19:06:27Z
4491186498,43.0530948,-87.8954852,shuui,1952296,1,43518371,2016-11-09T19:06:28Z
4491186519,43.0532144,-87.8953853,shuui,1952296,3,49894106,2017-06-28T15:23:53Z
4491186539,43.0532102,-87.895583,shuui,1952296,1,43518371,2016-11-09T19:06:29Z
4491186559,43.0530435,-87.8963385,shuui,1952296,1,43518371,2016-11-09T19:06:29Z
4491186579,43.0530512,-87.8967119,shuui,1952296,2,43519248,2016-11-09T19:54:55Z
4491249251,43.0533806,-87.8964312,shuui,1952296,1,43519248,2016-11-09T19:54:54Z
4491249271,43.0530442,-87.8963662,shuui,1952296,1,43519248,2016-11-09T19:54:54Z
4491735091,43.0533648,-87.8978064,shuui,1952296,1,43525754,2016-11-10T06:30:09Z
4491735111,43.0536424,-87.8974735,shuui,1952296,1,43525754,2016-11-10T06:30:09Z
4491735132,43.0535439,-87.8974465,shuui,1952296,2,46184982,2017-02-18T06:14:30Z
4491735152,43.0531734,-87.8974077,shuui,1952296,1,43525754,2016-11-10T06:30:10Z
4493353168,43.0533075,-87.8978732,shuui,1952296,1,43547072,2016-11-10T22:36:53Z
4493353188,43.0535137,-87.8976939,shuui,1952296,1,43547072,2016-11-10T22:36:54Z
4493354008,43.0535124,-87.8974751,shuui,1952296,2,46184982,2017-02-18T06:14:30Z
4493354028,43.0534343,-87.8975171,shuui,1952296,1,43547072,2016-11-10T22:36:54Z
4493354048,43.0533276,-87.8979583,shuui,1952296,1,43547072,2016-11-10T22:36:54Z
4493354068,43.0533073,-87.8979886,shuui,1952296,1,43547072,2016-11-10T22:36:55Z
4493354088,43.0533485,-87.8980055,shuui,1952296,1,43547072,2016-11-10T22:36:55Z
4494567830,42.9279711,-88.0577598,jczaplew,1479781,1,43561805,2016-11-11T15:49:48Z
4494569943,42.9275984,-88.0585073,jczaplew,1479781,1,43561869,2016-11-11T15:51:57Z
4494580690,42.928446,-88.0574077,jczaplew,1479781,1,43562017,2016-11-11T15:58:25Z
4494582617,42.9274261,-88.0567248,jczaplew,1479781,1,43562101,2016-11-11T16:02:22Z
4494586999,42.9284559,-88.0584467,jczaplew,1479781,1,43562225,2016-11-11T16:08:16Z
4494589969,42.9280108,-88.0561599,jczaplew,1479781,1,43562369,2016-11-11T16:16:01Z
4494593516,42.9284749,-88.0559938,jczaplew,1479781,1,43562438,2016-11-11T16:18:44Z
4494597163,42.9297402,-88.0563409,jczaplew,1479781,1,43562503,2016-11-11T16:21:50Z
4494599628,42.9296585,-88.0568219,jczaplew,1479781,1,43562488,2016-11-11T16:21:21Z
4494602391,42.9296828,-88.0551953,jczaplew,1479781,1,43562568,2016-11-11T16:24:48Z
4494602436,42.9297265,-88.0545554,jczaplew,1479781,1,43562580,2016-11-11T16:25:32Z
4494606400,42.9291943,-88.0567921,jczaplew,1479781,1,43562649,2016-11-11T16:28:37Z
4494617324,42.9291115,-88.056083,jczaplew,1479781,1,43562799,2016-11-11T16:35:47Z
4494617344,42.9291966,-88.0551176,jczaplew,1479781,1,43562799,2016-11-11T16:35:47Z
4494617364,42.928439,-88.0557744,jczaplew,1479781,1,43562799,2016-11-11T16:35:48Z
4494617384,42.9284467,-88.0550142,jczaplew,1479781,1,43562799,2016-11-11T16:35:48Z
4494617404,42.9273056,-88.0555789,jczaplew,1479781,1,43562799,2016-11-11T16:35:48Z
4494623811,42.9273608,-88.0548242,jczaplew,1479781,1,43562892,2016-11-11T16:40:24Z
4494623831,42.9268311,-88.0563578,jczaplew,1479781,1,43562892,2016-11-11T16:40:24Z
4494623851,42.9262756,-88.0560475,jczaplew,1479781,1,43562892,2016-11-11T16:40:24Z
4494623871,42.926081,-88.0548224,jczaplew,1479781,1,43562892,2016-11-11T16:40:25Z
4494632212,42.9265123,-88.0573953,jczaplew,1479781,1,43562981,2016-11-11T16:45:34Z
4494632232,42.9256081,-88.0555944,jczaplew,1479781,1,43562981,2016-11-11T16:45:34Z
4494672300,42.9284891,-88.0591669,jczaplew,1479781,1,43563634,2016-11-11T17:17:17Z
4494672320,42.9278055,-88.0591019,jczaplew,1479781,1,43563634,2016-11-11T17:17:17Z
4494672340,42.9265933,-88.0591762,jczaplew,1479781,1,43563634,2016-11-11T17:17:17Z
4494672360,42.9262113,-88.0579133,jczaplew,1479781,1,43563634,2016-11-11T17:17:17Z
4494672380,42.9255491,-88.0572081,jczaplew,1479781,1,43563634,2016-11-11T17:17:18Z
4494672500,42.9256388,-88.0585215,jczaplew,1479781,1,43563634,2016-11-11T17:17:18Z
4494672520,42.9250644,-88.0569224,jczaplew,1479781,1,43563634,2016-11-11T17:17:18Z
4494672540,42.92475,-88.0581023,jczaplew,1479781,1,43563634,2016-11-11T17:17:18Z
4494672560,42.9246622,-88.0591921,jczaplew,1479781,1,43563634,2016-11-11T17:17:19Z
4494672580,42.925343,-88.0587865,jczaplew,1479781,1,43563634,2016-11-11T17:17:19Z
4494672900,42.9296353,-88.059137,jczaplew,1479781,1,43563634,2016-11-11T17:17:19Z
4494672920,42.9284073,-88.0599241,jczaplew,1479781,1,43563634,2016-11-11T17:17:19Z
4494672940,42.9277348,-88.0601935,jczaplew,1479781,1,43563634,2016-11-11T17:17:20Z
4494672960,42.9266578,-88.060047,jczaplew,1479781,1,43563634,2016-11-11T17:17:20Z
4494690666,42.929553,-88.0582276,jczaplew,1479781,1,43563860,2016-11-11T17:27:48Z
4494690686,42.9296299,-88.0601413,jczaplew,1479781,1,43563860,2016-11-11T17:27:48Z
4494690806,42.9289843,-88.0608067,jczaplew,1479781,1,43563860,2016-11-11T17:27:49Z
4494690826,42.9295346,-88.0613645,jczaplew,1479781,1,43563860,2016-11-11T17:27:49Z
4494690846,42.9290308,-88.0616935,jczaplew,1479781,1,43563860,2016-11-11T17:27:49Z
4494690866,42.9285678,-88.0609329,jczaplew,1479781,1,43563860,2016-11-11T17:27:49Z
4494690886,42.9278761,-88.061574,jczaplew,1479781,1,43563860,2016-11-11T17:27:50Z
4494690906,42.9273539,-88.0606357,jczaplew,1479781,1,43563860,2016-11-11T17:27:50Z
4494690926,42.9269451,-88.0611052,jczaplew,1479781,1,43563860,2016-11-11T17:27:50Z
4494690946,42.926584,-88.0612608,jczaplew,1479781,1,43563860,2016-11-11T17:27:50Z
4494699400,42.9296552,-88.0631814,jczaplew,1479781,1,43564022,2016-11-11T17:34:56Z
4494699420,42.9290754,-88.0631612,jczaplew,1479781,1,43564022,2016-11-11T17:34:57Z
4494699440,42.9278867,-88.0622175,jczaplew,1479781,1,43564022,2016-11-11T17:34:57Z
4494699460,42.9272778,-88.0622627,jczaplew,1479781,1,43564022,2016-11-11T17:34:57Z
4494699480,42.926642,-88.0625325,jczaplew,1479781,1,43564022,2016-11-11T17:34:57Z
4494704100,42.9274135,-88.0630566,jczaplew,1479781,1,43564022,2016-11-11T17:34:58Z
4494704120,42.9277583,-88.0629462,jczaplew,1479781,1,43564022,2016-11-11T17:34:58Z
4494704140,42.9285642,-88.0631994,jczaplew,1479781,1,43564022,2016-11-11T17:34:58Z
4494723741,42.9259696,-88.0603044,jczaplew,1479781,1,43564346,2016-11-11T17:48:30Z
4494723761,42.9260617,-88.0615441,jczaplew,1479781,1,43564346,2016-11-11T17:48:30Z
4494723781,42.9260238,-88.0625378,jczaplew,1479781,1,43564346,2016-11-11T17:48:30Z
4494723801,42.9340384,-88.0493083,jczaplew,1479781,1,43564346,2016-11-11T17:48:31Z
4494998997,42.9253394,-88.0604401,jczaplew,1479781,1,43568604,2016-11-11T20:35:18Z
4494999017,42.9253695,-88.0616146,jczaplew,1479781,1,43568604,2016-11-11T20:35:20Z
4494999037,42.9250354,-88.0626322,jczaplew,1479781,1,43568604,2016-11-11T20:35:20Z
4494999057,42.9246062,-88.0630712,jczaplew,1479781,1,43568604,2016-11-11T20:35:20Z
4494999077,42.9250249,-88.0646783,jczaplew,1479781,1,43568604,2016-11-11T20:35:21Z
4494999097,42.9256207,-88.0647896,jczaplew,1479781,1,43568604,2016-11-11T20:35:21Z
4494999117,42.9258042,-88.06361,jczaplew,1479781,1,43568604,2016-11-11T20:35:21Z
4494999138,42.9273441,-88.0639138,jczaplew,1479781,1,43568604,2016-11-11T20:35:21Z
4494999158,42.92773,-88.0645145,jczaplew,1479781,1,43568604,2016-11-11T20:35:22Z
4494999178,42.9269152,-88.0646488,jczaplew,1479781,1,43568604,2016-11-11T20:35:22Z
4494999298,42.9262977,-88.0648155,jczaplew,1479781,1,43568604,2016-11-11T20:35:22Z
4496919331,42.9268475,-88.0658615,jczaplew,1479781,1,43583372,2016-11-12T15:30:47Z
4496919351,42.926365,-88.0655411,jczaplew,1479781,1,43583372,2016-11-12T15:30:47Z
4496919371,42.9257918,-88.065466,jczaplew,1479781,1,43583372,2016-11-12T15:30:47Z
4496920291,42.9250348,-88.065308,jczaplew,1479781,1,43583372,2016-11-12T15:30:48Z
4496920311,42.9251193,-88.0664213,jczaplew,1479781,1,43583372,2016-11-12T15:30:48Z
4496920331,42.9259882,-88.0663562,jczaplew,1479781,1,43583372,2016-11-12T15:30:48Z
4496920351,42.9264813,-88.0664189,jczaplew,1479781,1,43583372,2016-11-12T15:30:49Z
4496936849,42.9282818,-88.0642227,jczaplew,1479781,1,43583562,2016-11-12T15:41:39Z
4496936869,42.9284162,-88.0653921,jczaplew,1479781,1,43583562,2016-11-12T15:41:39Z
4496937289,42.9273884,-88.0656562,jczaplew,1479781,1,43583562,2016-11-12T15:41:40Z
4496937309,42.9275327,-88.0662642,jczaplew,1479781,1,43583562,2016-11-12T15:41:40Z
4496937329,42.9287664,-88.0663401,jczaplew,1479781,1,43583562,2016-11-12T15:41:40Z
4496937349,42.9290625,-88.0659406,jczaplew,1479781,1,43583562,2016-11-12T15:41:41Z
4496937369,42.9290522,-88.0651969,jczaplew,1479781,1,43583562,2016-11-12T15:41:41Z
4496937389,42.9288669,-88.0637019,jczaplew,1479781,1,43583562,2016-11-12T15:41:41Z
4496960392,42.9296319,-88.0648921,jczaplew,1479781,1,43583945,2016-11-12T15:59:12Z
4496960412,42.929604,-88.0654326,jczaplew,1479781,1,43583945,2016-11-12T15:59:12Z
4496960432,42.9294731,-88.0664015,jczaplew,1479781,1,43583945,2016-11-12T15:59:12Z
4496960452,42.9295629,-88.0678617,jczaplew,1479781,1,43583945,2016-11-12T15:59:13Z
4496960472,42.9291333,-88.0688709,jczaplew,1479781,1,43583945,2016-11-12T15:59:13Z
4496960592,42.9282452,-88.0688808,jczaplew,1479781,1,43583945,2016-11-12T15:59:13Z
4496960612,42.9273561,-88.0691609,jczaplew,1479781,1,43583945,2016-11-12T15:59:13Z
4496960632,42.9261324,-88.0689251,jczaplew,1479781,1,43583945,2016-11-12T15:59:14Z
4496960652,42.9255171,-88.0686159,jczaplew,1479781,1,43583945,2016-11-12T15:59:14Z
4496960672,42.9254163,-88.0672164,jczaplew,1479781,1,43583945,2016-11-12T15:59:14Z
4496960692,42.9248014,-88.0674682,jczaplew,1479781,1,43583945,2016-11-12T15:59:14Z
4496960712,42.9248731,-88.0682231,jczaplew,1479781,1,43583945,2016-11-12T15:59:15Z
4496960732,42.9248174,-88.0691154,jczaplew,1479781,1,43583945,2016-11-12T15:59:15Z
4496969122,42.9290768,-88.0674095,jczaplew,1479781,1,43584199,2016-11-12T16:09:35Z
4496969142,42.9281111,-88.0672436,jczaplew,1479781,1,43584199,2016-11-12T16:09:35Z
4496969162,42.9276109,-88.0672271,jczaplew,1479781,1,43584199,2016-11-12T16:09:35Z
4496969182,42.9274032,-88.0679218,jczaplew,1479781,1,43584199,2016-11-12T16:09:35Z
4496969302,42.9279807,-88.0680012,jczaplew,1479781,1,43584199,2016-11-12T16:09:36Z
4496969322,42.9288785,-88.0677578,jczaplew,1479781,1,43584199,2016-11-12T16:09:36Z
4496973325,42.9262983,-88.0681692,jczaplew,1479781,1,43584300,2016-11-12T16:13:27Z
4496973345,42.926268,-88.0671863,jczaplew,1479781,1,43584300,2016-11-12T16:13:27Z
4497657642,42.9241284,-88.0590947,jczaplew,1479781,1,43592450,2016-11-13T00:10:05Z
4497657662,42.923989,-88.0585465,jczaplew,1479781,1,43592450,2016-11-13T00:10:05Z
4497657682,42.9240637,-88.0574695,jczaplew,1479781,1,43592450,2016-11-13T00:10:06Z
4497657802,42.9238655,-88.0563614,jczaplew,1479781,1,43592450,2016-11-13T00:10:06Z
4497657822,42.9251939,-88.0557538,jczaplew,1479781,1,43592450,2016-11-13T00:10:06Z
4497657842,42.924759,-88.0601888,jczaplew,1479781,1,43592450,2016-11-13T00:10:06Z
4497657862,42.9246876,-88.061529,jczaplew,1479781,1,43592450,2016-11-13T00:10:07Z
4497657882,42.9241985,-88.062034,jczaplew,1479781,1,43592450,2016-11-13T00:10:07Z
4497657902,42.924082,-88.0611458,jczaplew,1479781,1,43592450,2016-11-13T00:10:07Z
4497657922,42.9240388,-88.0598946,jczaplew,1479781,1,43592450,2016-11-13T00:10:08Z
4497820421,42.9235911,-88.0636091,jczaplew,1479781,1,43594886,2016-11-13T05:19:59Z
4497820441,42.9233931,-88.0648572,jczaplew,1479781,1,43594886,2016-11-13T05:19:59Z
4497820461,42.9232637,-88.0662208,jczaplew,1479781,1,43594886,2016-11-13T05:20:00Z
4497820481,42.9230431,-88.0668747,jczaplew,1479781,1,43594886,2016-11-13T05:20:00Z
4497820729,42.923722,-88.0676968,jczaplew,1479781,1,43594917,2016-11-13T05:23:45Z
4497820749,42.9236306,-88.0686141,jczaplew,1479781,1,43594917,2016-11-13T05:23:45Z
4497820769,42.9243582,-88.0679533,jczaplew,1479781,1,43594917,2016-11-13T05:23:45Z
4497820889,42.9229549,-88.0670854,jczaplew,1479781,1,43594886,2016-11-13T05:20:00Z
4497820909,42.9227283,-88.0683902,jczaplew,1479781,1,43594886,2016-11-13T05:20:00Z
4497820929,42.9231577,-88.068618,jczaplew,1479781,1,43594886,2016-11-13T05:20:01Z
4497820949,42.9232438,-88.0679549,jczaplew,1479781,1,43594886,2016-11-13T05:20:01Z
4497820969,42.9234235,-88.0666078,jczaplew,1479781,1,43594886,2016-11-13T05:20:01Z
4497820989,42.9242165,-88.0659098,jczaplew,1479781,1,43594886,2016-11-13T05:20:01Z
4497821009,42.9241995,-88.0650018,jczaplew,1479781,1,43594886,2016-11-13T05:20:02Z
4497821029,42.9241787,-88.0639571,jczaplew,1479781,1,43594886,2016-11-13T05:20:02Z
4497821049,42.9240642,-88.0628824,jczaplew,1479781,1,43594886,2016-11-13T05:20:02Z
4497827690,42.928698,-88.0273736,jczaplew,1479781,1,43595054,2016-11-13T05:41:39Z
4497827710,42.9385652,-88.0457815,jczaplew,1479781,1,43595054,2016-11-13T05:41:39Z
4497827730,42.9380802,-88.0475977,jczaplew,1479781,1,43595054,2016-11-13T05:41:39Z
4497827750,42.937705,-88.0469842,jczaplew,1479781,1,43595054,2016-11-13T05:41:40Z
4497827770,42.9422386,-88.0637632,jczaplew,1479781,1,43595054,2016-11-13T05:41:40Z
4497827790,42.9419997,-88.063808,jczaplew,1479781,1,43595054,2016-11-13T05:41:40Z
4497837579,42.9287027,-88.0527573,jczaplew,1479781,1,43595111,2016-11-13T05:53:05Z
4497837599,42.9309864,-88.050565,jczaplew,1479781,1,43595111,2016-11-13T05:53:06Z
4497837619,42.931055,-88.0502711,jczaplew,1479781,1,43595111,2016-11-13T05:53:06Z
4497837639,42.9312146,-88.0500632,jczaplew,1479781,1,43595111,2016-11-13T05:53:06Z
4497837659,42.9317674,-88.0497239,jczaplew,1479781,1,43595111,2016-11-13T05:53:06Z
4497837679,42.9319433,-88.0495169,jczaplew,1479781,1,43595111,2016-11-13T05:53:07Z
4497837699,42.9314147,-88.0495539,jczaplew,1479781,1,43595111,2016-11-13T05:53:07Z
4497837719,42.9311526,-88.0494166,jczaplew,1479781,1,43595111,2016-11-13T05:53:07Z
